depth,density,caliper,mag_suscep,scaler_tmi,total_gamma,lithology
428.0,2.2554404761904765,98.42329141929035,1.3831981114197105,467.73671846135767,50.72989795732897,monomict_lithic_breccia
428.5,2.3205856715851665,98.35011615070151,1.2964564598682378,395.3560735355109,52.30920767348263,monomict_lithic_breccia
429.0,2.3314206349206357,99.84180758017492,1.3843672412399899,210.87618768778705,53.51614561287109,monomict_lithic_breccia
429.5,2.270571428571429,98.33329262313889,1.32853050576135,-131.8680246216445,54.24917812733256,monomict_lithic_breccia
430.0,2.427542857142857,99.28921282798837,1.3613588870662898,-299.435910343823,51.785125180693626,monomict_lithic_breccia
430.5,2.4375000000000004,98.34849938528114,1.3861472923116855,-488.67209012135936,50.74759498125575,monomict_lithic_breccia
431.0,2.3227397704922996,98.69411078717202,1.451207075401812,-826.7296847006946,48.88196773980164,monomict_lithic_breccia
431.5,2.4630436507936513,98.37091189775492,1.428635252178036,-549.4743756458666,49.823615830198605,monomict_lithic_breccia
432.0,2.3236056788828123,98.38482031036612,1.387958970992913,-45.41969034722206,51.43965099028199,monomict_lithic_breccia
432.5,2.4521428571428574,98.40053016056021,1.3885698922443293,173.27606044885903,51.681454326673645,monomict_lithic_breccia
433.0,2.3244740266034163,98.71536443148688,1.4382863081823043,240.52045646249096,54.08416630472093,monomict_lithic_breccia
433.5,2.3249091152125025,98.437354173697,1.3898022772836724,289.20107045029533,55.65372395797521,monomict_lithic_breccia
434.0,2.3253448136541115,98.45846833663974,1.3904237410715994,318.9946507677607,56.02537280218587,monomict_lithic_breccia
434.5,2.3257811219282436,98.48138393716538,1.3990090986507573,330.00894796305744,57.73610564786932,monomict_lithic_breccia
435.0,2.358428571428572,98.39655976676386,1.3916772111839637,349.0212599296814,57.818318572523964,monomict_lithic_breccia
435.5,2.3266555679740755,98.53261945096523,1.3377544748045105,402.8088845611282,57.261212883650316,monomict_lithic_breccia
436.0,2.3050634920634923,98.5609393642395,1.392944738011676,491.36743557033697,56.99906615995607,monomict_lithic_breccia
436.5,2.3275324533499986,98.52408163265306,1.3935837726937872,614.7100718184906,54.17284021317608,monomict_lithic_breccia
437.0,2.327971810786744,98.62298350353664,1.317248754087395,759.0551779101535,51.45386549185528,monomict_lithic_breccia
437.5,2.328411778056013,98.65670772955957,1.3948723845945206,841.8191577611906,47.11205628665823,monomict_lithic_breccia
438.0,2.3288523551578044,98.65160349854229,1.3482985308183686,849.1652843343813,45.82121473798841,monomict_lithic_breccia
438.5,2.3292935420921186,98.72956049435399,1.396175053210601,796.7432279762133,45.885354005389196,monomict_lithic_breccia
439.0,2.329735338858956,98.76868903312553,1.3968316587868967,777.9851656663304,49.875437795412864,monomict_lithic_breccia
439.5,2.3301777454583155,99.03416909620992,1.3783018520515613,808.5728929897034,52.47896904368413,monomict_lithic_breccia
440.0,2.330620761890198,98.85235042341726,1.398155412475999,872.1481147688589,54.28131526132435,monomict_lithic_breccia
440.5,2.331064388154603,98.89688327493747,1.3988225605888052,871.2375654404677,57.27810300605776,monomict_lithic_breccia
441.0,2.229571428571429,98.94321756404054,1.3994932228804484,789.461348151551,58.64777280105659,monomict_lithic_breccia
441.5,2.3319534701809825,98.92790087463558,1.4001673993509283,651.2675922938583,59.0131006971597,monomict_lithic_breccia
442.0,2.332398925942956,99.03931635574355,1.3517706923463408,602.5287380359887,59.65965004139088,monomict_lithic_breccia
442.5,2.332844991537453,99.08513265983994,1.401526294828399,667.7019749762554,57.46882493946538,monomict_lithic_breccia
443.0,2.198821428571429,98.3115451895044,1.4022110138353898,821.708375380474,55.87642954657015,monomict_lithic_breccia
443.5,2.3337389522240146,99.1703249852708,1.4028992470212174,914.9416874054624,54.37301852814583,monomict_lithic_breccia
444.0,2.258857142857144,98.39655976676386,1.314658499401192,922.3421921016708,51.475496255119,monomict_lithic_breccia
444.5,2.1913047619047625,99.24693026701898,1.2536433030937475,859.0722874326767,50.35481014795434,monomict_lithic_breccia
445.0,2.3350844669977784,99.28201276651211,1.4049850316517214,815.3745878383597,49.10136548147628,monomict_lithic_breccia
445.5,2.2100476190476197,99.24670553935862,1.4056873215528967,806.3698345293409,47.62010099962473,monomict_lithic_breccia
446.0,2.2539761904761915,99.34573748273638,1.210144218775659,831.9878354196912,46.87192746245402,monomict_lithic_breccia
446.5,2.336435470264247,99.37437969946753,1.4071024438917572,852.9901952640697,47.021413088219845,monomict_lithic_breccia
447.0,2.310595238095239,99.48049562682216,1.407815276329443,830.1308460728796,46.61394246210074,monomict_lithic_breccia
447.5,2.3373391882711734,99.42522385016787,1.1765513333217217,763.362613992962,47.10413099891818,monomict_lithic_breccia
448.0,2.3377919620234207,99.44742578413704,1.409251483741325,682.9070553708298,47.43672374288286,monomict_lithic_breccia
448.5,2.321333333333333,99.4592419825073,1.4099748587155214,618.9480971312339,48.96823599726483,monomict_lithic_breccia
449.0,2.338699339025484,99.48538936931342,1.1754947090867716,574.6333264466184,49.73020267064234,monomict_lithic_breccia
449.5,2.3391539422752996,99.50115102052062,1.4114321512004246,568.9601327282544,50.00105138266096,monomict_lithic_breccia
450.0,2.317428571428572,99.33172011661809,1.4121660687111315,605.1195397555102,50.07273766452394,monomict_lithic_breccia
450.5,2.3400649782725,99.52623404017305,1.4129035004006754,673.5415230468891,49.82321495267627,monomict_lithic_breccia
451.0,2.3405214110198838,99.53555540861828,1.1791970538470298,716.9744372642963,49.49150104102737,monomict_lithic_breccia
451.5,2.317428571428572,99.20419825072888,1.4143889063162738,725.832449675322,49.16824540456312,monomict_lithic_breccia
452.0,2.341436106012221,99.54775786274678,1.4151368805423283,707.1826732964621,49.38658254565331,monomict_lithic_breccia
452.5,2.341894368257173,99.55063894843002,1.1936070788465063,703.1592669273887,48.62129311665035,monomict_lithic_breccia
